headline_sentiment_comp,headline_sentiment_pos,headline_sentiment_neu,headline_sentiment_neg,headline_sentiment_but,text_sentiment_comp,text_sentiment_pos,text_sentiment_neu,text_sentiment_neg,text_sentiment_but
0,0,1,0,0,0.897,0.047,0.92,0.032,5
-0.807,0,0.354,0.646,0,-1,0.042,0.721,0.237,10
0,0,1,0,0,-0.961,0.084,0.822,0.094,7
0.402,0.218,0.667,0.115,0,-0.997,0.071,0.824,0.105,1
-0.052,0,0.833,0.167,0,0.988,0.082,0.852,0.066,2
0.856,0.535,0.396,0.069,0,0.992,0.106,0.822,0.072,4
0.382,0.282,0.565,0.153,0,0.952,0.089,0.844,0.067,3
-0.103,0,0.833,0.167,0,-0.248,0.061,0.864,0.075,0
-0.318,0,0.859,0.141,0,0.993,0.12,0.782,0.098,9
0,0,1,0,0,0.992,0.106,0.826,0.068,1
-0.34,0,0.789,0.211,0,-0.997,0.035,0.898,0.067,6
0,0,1,0,0,-0.941,0.103,0.791,0.106,4
0,0,1,0,0,0.988,0.077,0.896,0.027,0
0.421,0.259,0.741,0,0,0.99,0.109,0.836,0.056,0
-0.494,0,0.625,0.375,0,-0.982,0.06,0.858,0.082,8
-0.494,0,0.738,0.262,0,-0.489,0.037,0.912,0.051,3
-0.273,0,0.741,0.259,0,0,0,1,0,0
0,0,1,0,0,-0.988,0.087,0.792,0.12,0
0.477,0.279,0.721,0,0,0.994,0.11,0.881,0.009,0
0.402,0.278,0.722,0,0,0.994,0.129,0.78,0.092,4
-0.44,0,0.707,0.293,0,-0.999,0.046,0.815,0.139,0
0,0,1,0,0,0.999,0.142,0.805,0.053,4
-0.743,0,0.559,0.441,0,-0.995,0.07,0.807,0.123,4
-0.296,0,0.855,0.145,0,-0.997,0.083,0.774,0.143,3
0.421,0.203,0.797,0,0,-0.229,0.064,0.878,0.058,4
0,0,1,0,0,0.533,0.069,0.864,0.067,5
0.402,0.252,0.748,0,0,0.994,0.123,0.787,0.089,6
-0.735,0,0.563,0.437,0,-0.759,0.098,0.804,0.098,2
-0.758,0,0.606,0.394,0,-0.993,0.072,0.831,0.097,9
-0.681,0,0.705,0.295,0,-0.999,0.07,0.763,0.166,3
-0.859,0,0.424,0.576,0,-0.992,0.032,0.85,0.118,1
-0.67,0,0.727,0.273,0,-0.906,0.078,0.821,0.101,3
-0.943,0,0.286,0.714,0,-0.999,0.078,0.733,0.188,3
-0.818,0,0.516,0.484,0,-0.996,0.053,0.85,0.097,3
-0.898,0,0.391,0.609,0,0,0,1,0,0
0.494,0.583,0.417,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.153,0.18,0.6,0.22,0,-0.995,0.069,0.803,0.129,3
-0.153,0,0.814,0.186,0,0.915,0.084,0.847,0.069,0
-0.718,0,0.6,0.4,0,-0.628,0.081,0.836,0.083,4
0,0,1,0,0,-0.999,0.063,0.792,0.145,3
0,0,1,0,0,0.989,0.08,0.86,0.06,7
-0.459,0.237,0.351,0.412,0,-0.996,0.091,0.796,0.113,4
0,0,1,0,0,0.991,0.059,0.912,0.029,4
-0.649,0,0.629,0.371,0,-0.999,0.066,0.766,0.168,4
-0.511,0,0.68,0.32,0,0,0,1,0,0
0,0,1,0,0,0.949,0.076,0.873,0.05,2
0,0,1,0,0,0.98,0.074,0.888,0.038,3
-0.361,0,0.839,0.161,0,-0.989,0.047,0.814,0.139,1
0,0,1,0,0,-0.098,0.108,0.783,0.109,9
-0.382,0,0.755,0.245,0,-0.989,0.066,0.859,0.076,6
-0.421,0,0.703,0.297,0,-0.991,0.091,0.775,0.135,2
-0.765,0,0.577,0.423,0,-0.993,0.027,0.879,0.094,1
-0.226,0,0.808,0.192,0,-0.996,0.058,0.824,0.118,4
0.077,0.14,0.86,0,0,-0.995,0.066,0.835,0.099,3
-0.735,0,0.53,0.47,0,-0.999,0.027,0.813,0.16,3
0,0,1,0,0,0.987,0.1,0.857,0.043,1
0.361,0.238,0.762,0,0,0.995,0.13,0.867,0.003,0
-0.599,0,0.606,0.394,0,0,0,1,0,0
-0.586,0,0.648,0.352,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.417,0.236,0.764,0,0,0,0,1,0,0
-0.153,0,0.849,0.151,0,0.933,0.118,0.778,0.104,4
-0.557,0.278,0.37,0.352,0,-1,0.068,0.75,0.182,6
0.637,0.318,0.682,0,0,0.997,0.106,0.859,0.034,1
0.572,0.291,0.709,0,1,-0.988,0.087,0.806,0.107,4
-0.077,0.314,0.355,0.331,0,-0.979,0.069,0.819,0.112,2
-0.494,0,0.738,0.262,0,0.557,0.077,0.856,0.068,2
-0.743,0,0.526,0.474,0,-1,0.049,0.792,0.159,6
-0.511,0,0.752,0.248,0,-0.988,0.074,0.819,0.107,3
-0.66,0,0.614,0.386,0,-0.999,0.076,0.791,0.133,4
-0.511,0,0.482,0.518,0,0,0,1,0,0
-0.751,0,0.439,0.561,0,0,0,1,0,0
0,0,1,0,0,0.511,0.072,0.859,0.068,0
0,0,1,0,0,0.997,0.082,0.869,0.049,6
0.802,0.396,0.604,0,0,0.991,0.091,0.845,0.064,8
-0.599,0,0.738,0.262,0,-0.999,0.067,0.782,0.151,6
0,0,1,0,0,-0.987,0.058,0.809,0.132,2
0.273,0.261,0.58,0.159,0,-0.539,0.079,0.839,0.081,2
-0.718,0,0.571,0.429,0,-0.999,0.08,0.784,0.136,5
0,0,1,0,0,0.996,0.084,0.886,0.029,3
0,0,1,0,0,0.248,0.076,0.855,0.069,4
-0.178,0.282,0.458,0.26,0,-0.914,0.06,0.867,0.073,2
-0.791,0,0.533,0.467,0,-1,0.051,0.796,0.154,8
0.71,0.465,0.377,0.157,0,0,0,1,0,0
-0.459,0,0.571,0.429,0,0,0,1,0,0
0.402,0.474,0.526,0,0,0,0,1,0,0
-0.649,0,0.654,0.346,0,-0.999,0.087,0.764,0.148,6
0.052,0.091,0.909,0,0,0.998,0.094,0.87,0.036,6
-0.599,0,0.671,0.329,0,-0.983,0.114,0.756,0.13,5
0,0,1,0,0,0.204,0.049,0.911,0.04,0
0,0,1,0,0,-0.998,0.083,0.787,0.13,5
-0.527,0,0.614,0.386,0,-0.999,0.07,0.795,0.135,3
0.178,0.195,0.805,0,0,-0.922,0.02,0.922,0.058,1
-0.402,0,0.769,0.231,0,-0.999,0.051,0.769,0.18,1
-0.612,0,0.643,0.357,0,-0.983,0.023,0.875,0.102,1
-0.318,0,0.796,0.204,0,0.978,0.06,0.899,0.04,2
0,0,1,0,0,0.999,0.128,0.831,0.041,4
-0.128,0,0.88,0.12,0,0.931,0.074,0.87,0.056,2
0,0,1,0,1,-0.998,0.057,0.837,0.106,4
0.103,0.176,0.686,0.137,0,0.943,0.092,0.83,0.078,1
-0.459,0,0.75,0.25,0,-0.996,0.093,0.777,0.13,3
0.202,0.205,0.795,0,0,0.682,0.067,0.877,0.056,1
0,0,1,0,0,-0.998,0.074,0.8,0.126,9
-0.822,0,0.542,0.458,0,-0.999,0.023,0.752,0.225,2
0.421,0.219,0.781,0,0,-0.998,0.055,0.831,0.113,0
-0.178,0,0.841,0.159,0,-0.996,0.072,0.809,0.119,8
-0.103,0,0.903,0.097,0,-0.995,0.03,0.903,0.068,3
-0.494,0,0.704,0.296,0,-0.994,0.036,0.854,0.111,4
0,0,1,0,0,0.951,0.052,0.914,0.033,5
0,0,1,0,0,0,0,1,0,0
-0.361,0,0.8,0.2,0,0,0,1,0,0
-0.866,0,0.452,0.548,0,-0.996,0.085,0.788,0.127,10
-0.691,0,0.68,0.32,0,-0.996,0.048,0.856,0.096,1
0,0,1,0,0,-0.999,0.067,0.776,0.157,6
0,0,1,0,0,0.032,0.048,0.883,0.069,1
0,0,1,0,0,-0.948,0.082,0.825,0.092,6
0.128,0.203,0.699,0.098,0,-0.992,0.066,0.841,0.092,3
-0.599,0.111,0.523,0.366,0,-0.946,0.1,0.76,0.14,1
0.735,0.408,0.592,0,0,-0.999,0.066,0.785,0.149,3
-0.382,0,0.794,0.206,0,-0.998,0.045,0.759,0.196,1
0,0,1,0,0,-0.989,0.052,0.845,0.103,1
0,0,1,0,0,0.995,0.093,0.881,0.026,3
0.459,0.292,0.556,0.153,0,0.437,0.077,0.851,0.072,5
-0.103,0,0.887,0.113,0,0.983,0.096,0.865,0.039,3
0,0,1,0,0,0,0,1,0,0
0.402,0.252,0.748,0,0,0.597,0.112,0.782,0.105,4
-0.67,0,0.64,0.36,0,-1,0.08,0.73,0.19,5
-0.67,0,0.609,0.391,0,-0.999,0.063,0.771,0.166,5
0,0,1,0,0,-0.993,0.066,0.841,0.093,9
-0.71,0,0.543,0.457,0,-0.997,0.059,0.834,0.106,6
-0.477,0.137,0.504,0.36,0,-0.981,0.057,0.812,0.131,0
0.557,0.31,0.69,0,0,0.983,0.123,0.805,0.072,1
-0.836,0,0.503,0.497,0,-0.996,0.056,0.821,0.123,1
-0.477,0.211,0.4,0.389,0,-0.998,0.069,0.812,0.119,8
0.542,0.333,0.667,0,0,-0.999,0.079,0.791,0.13,6
0,0,1,0,0,0.93,0.081,0.848,0.071,5
0.421,0.259,0.741,0,0,-0.74,0.084,0.834,0.082,3
0.052,0.205,0.606,0.189,0,0.979,0.091,0.846,0.063,6
-0.103,0,0.865,0.135,0,0.992,0.084,0.858,0.059,7
-0.649,0,0.619,0.381,0,-0.996,0.085,0.761,0.154,3
0,0,1,0,0,-0.984,0.063,0.855,0.083,10
-0.822,0,0.568,0.432,0,-0.996,0.059,0.835,0.106,5
-0.273,0,0.769,0.231,0,-0.94,0.049,0.888,0.063,4
0,0,1,0,0,0.995,0.07,0.908,0.022,4
-0.459,0.149,0.439,0.412,0,-0.999,0.063,0.792,0.144,1
0,0,1,0,0,0,0,1,0,0
-0.599,0,0.629,0.371,0,-0.998,0.053,0.8,0.146,3
-0.402,0.11,0.675,0.215,0,-0.982,0.05,0.876,0.074,4
0.318,0.223,0.777,0,0,-0.865,0.089,0.823,0.088,6
0.796,0.441,0.559,0,0,-0.998,0.092,0.787,0.122,10
0.402,0.298,0.552,0.149,0,0.996,0.133,0.779,0.088,4
-0.296,0,0.761,0.239,0,-0.995,0.078,0.811,0.112,7
-0.421,0,0.763,0.237,0,-0.947,0.073,0.848,0.079,0
0.178,0.248,0.552,0.2,0,-0.993,0.069,0.836,0.095,7
-0.494,0,0.652,0.348,0,-0.307,0.027,0.935,0.039,3
0,0,1,0,0,0,0,1,0,0
0.361,0.172,0.828,0,0,0.958,0.1,0.816,0.084,11
-0.402,0,0.787,0.213,0,-0.999,0.067,0.812,0.121,7
-0.796,0,0.559,0.441,0,-0.997,0.048,0.778,0.174,1
0.511,0.292,0.708,0,0,0.995,0.056,0.913,0.031,1
0.077,0.115,0.885,0,0,-0.999,0.058,0.771,0.171,2
-0.743,0.149,0.311,0.54,0,-0.999,0.067,0.777,0.156,4
0.296,0.216,0.784,0,0,0.997,0.17,0.701,0.129,3
0.128,0.258,0.538,0.204,0,0,0,1,0,0
-0.25,0,0.778,0.222,0,-0.998,0.056,0.795,0.149,0
0,0,1,0,0,-0.939,0.079,0.833,0.088,6
0,0,1,0,0,-0.994,0.079,0.788,0.133,1
-0.66,0,0.649,0.351,0,0.999,0.125,0.841,0.034,6
-0.421,0,0.781,0.219,0,-0.892,0.086,0.813,0.101,4
-0.791,0,0.417,0.583,0,-0.981,0.06,0.829,0.111,1
0,0,1,0,0,-0.995,0.095,0.748,0.157,2
-0.625,0,0.709,0.291,0,0.719,0.075,0.859,0.067,3
0,0,1,0,1,0.997,0.112,0.817,0.072,4
-0.527,0,0.746,0.254,0,-0.996,0.078,0.824,0.098,3
0.361,0.185,0.815,0,0,0.993,0.103,0.818,0.079,3
0,0,1,0,1,0.999,0.138,0.803,0.059,8
0,0,1,0,0,0.887,0.042,0.933,0.024,1
0.66,0.435,0.565,0,0,0.992,0.109,0.824,0.067,6
0,0,1,0,0,0.992,0.067,0.901,0.032,8
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0.077,0.17,0.68,0.15,0,0,0,1,0,0
-0.421,0,0.513,0.487,0,0,0,1,0,0
-0.421,0,0.741,0.259,0,0,0,1,0,0
-0.459,0,0.667,0.333,0,0,0,1,0,0
0.421,0.343,0.49,0.167,0,0.938,0.055,0.901,0.044,1
0.765,0.485,0.515,0,0,0.997,0.065,0.904,0.031,11
-0.226,0,0.759,0.241,0,-0.972,0.062,0.84,0.098,0
0,0,1,0,0,0.985,0.078,0.867,0.056,8
0.511,0.32,0.68,0,0,-0.998,0.093,0.783,0.124,4
-0.859,0,0.296,0.704,0,-0.749,0.09,0.814,0.096,3
-0.542,0,0.72,0.28,0,-0.989,0.027,0.885,0.088,2
0,0,1,0,0,-0.976,0.055,0.841,0.104,2
-0.052,0.176,0.634,0.19,0,0.949,0.106,0.815,0.079,2
0,0,1,0,0,-0.989,0.065,0.841,0.094,2
0,0,1,0,0,1,0.128,0.835,0.037,3
-0.557,0,0.769,0.231,0,-0.995,0.064,0.834,0.103,1
0.402,0.278,0.722,0,0,0.999,0.116,0.821,0.063,11
-0.153,0.195,0.526,0.279,0,-0.977,0.02,0.921,0.059,4
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.103,0,0.851,0.149,0,0,0,1,0,0
0.226,0.195,0.671,0.134,0,-0.993,0.081,0.807,0.112,2
0,0,1,0,0,0.996,0.095,0.853,0.052,3
0,0,1,0,0,0.998,0.144,0.782,0.074,3
-0.296,0,0.82,0.18,0,0.997,0.124,0.819,0.057,2
0,0,1,0,0,-0.153,0.062,0.881,0.056,2
0.188,0.308,0.428,0.263,0,-1,0.059,0.729,0.213,2
0.402,0.231,0.769,0,0,0.987,0.08,0.866,0.053,4
0.511,0.231,0.769,0,0,-0.995,0.044,0.822,0.134,2
-0.71,0,0.71,0.29,0,-0.999,0.066,0.797,0.137,6
0.511,0.248,0.752,0,0,0.989,0.105,0.832,0.063,4
-0.44,0,0.775,0.225,0,0.922,0.09,0.832,0.079,3
0,0,1,0,0,0.994,0.091,0.855,0.055,7
-0.818,0,0.545,0.455,0,-0.997,0.05,0.831,0.119,3
-0.226,0,0.826,0.174,0,0,0,1,0,0
0.557,0.265,0.735,0,0,-0.999,0.064,0.785,0.151,2
0,0,1,0,0,-0.937,0.063,0.854,0.083,3
0,0,1,0,0,-0.978,0.064,0.84,0.096,0
-0.572,0,0.748,0.252,0,0.99,0.103,0.826,0.071,6
-0.382,0,0.66,0.34,0,-0.996,0.097,0.763,0.14,2
0,0,1,0,0,0.995,0.11,0.864,0.025,4
0.077,0.126,0.874,0,0,-0.999,0.086,0.751,0.164,4
0,0,1,0,0,-0.977,0.105,0.771,0.125,5
0.077,0.115,0.885,0,0,-0.989,0.017,0.889,0.094,2
-0.649,0,0.654,0.346,0,-0.998,0.047,0.813,0.14,0
-0.361,0,0.828,0.172,0,-0.949,0.071,0.847,0.082,6
-0.382,0,0.755,0.245,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
-0.7,0,0.508,0.492,0,-1,0.08,0.721,0.199,1
0,0,1,0,0,0.784,0.088,0.828,0.084,2
-0.477,0,0.721,0.279,0,-0.925,0.063,0.869,0.068,6
0.791,0.5,0.342,0.158,0,-0.904,0.067,0.86,0.073,4
0,0,1,0,0,-0.993,0.089,0.788,0.123,3
-0.765,0,0.515,0.485,0,-0.997,0.057,0.797,0.146,3
0,0,1,0,0,0.943,0.063,0.892,0.045,3
-0.691,0,0.637,0.363,0,-0.998,0.068,0.782,0.15,5
-0.691,0,0.515,0.485,0,-0.999,0.05,0.803,0.147,3
-0.542,0,0.609,0.391,0,-0.128,0.068,0.853,0.079,2
-0.477,0,0.807,0.193,0,-0.996,0.074,0.815,0.111,0
-0.494,0,0.758,0.242,0,-0.957,0.073,0.832,0.095,3
-0.421,0,0.781,0.219,0,-0.896,0.072,0.841,0.087,0
0,0,1,0,0,-0.999,0.059,0.82,0.121,6
0,0,1,0,0,-0.106,0.073,0.85,0.076,0
0.128,0.158,0.842,0,0,0.989,0.072,0.878,0.05,5
0,0,1,0,0,-0.964,0.092,0.802,0.105,5
0,0,1,0,0,-0.852,0.03,0.928,0.042,1
-0.103,0,0.851,0.149,0,-0.998,0.065,0.802,0.132,2
0,0,1,0,0,-0.996,0.097,0.775,0.128,8
-0.796,0,0.526,0.474,0,-1,0.059,0.787,0.154,5
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.996,0.065,0.819,0.116,3
0.026,0.243,0.522,0.235,0,-0.999,0.053,0.835,0.112,7
0.557,0.265,0.735,0,0,-0.992,0.085,0.809,0.106,5
-0.318,0,0.796,0.204,0,-0.989,0.056,0.873,0.071,8
-0.625,0,0.638,0.362,0,0.987,0.107,0.806,0.086,5
-0.153,0,0.833,0.167,0,-0.97,0.056,0.873,0.071,5
-0.401,0,0.748,0.252,0,-0.925,0.037,0.888,0.074,0
-0.34,0,0.745,0.255,0,0,0,1,0,0
-0.807,0,0.523,0.477,0,-0.999,0.084,0.762,0.154,5
0,0,1,0,0,0.988,0.089,0.844,0.067,4
0,0,1,0,0,-0.997,0.044,0.874,0.081,6
-0.511,0,0.708,0.292,0,0.141,0.061,0.879,0.06,1
0.34,0.25,0.606,0.144,0,-0.996,0.076,0.808,0.116,4
0.402,0.213,0.787,0,0,0.997,0.123,0.795,0.082,4
0.38,0.302,0.698,0,0,0.982,0.109,0.802,0.089,2
0.421,0.352,0.493,0.155,0,-0.949,0.048,0.893,0.059,10
0,0,1,0,0,0.999,0.159,0.779,0.062,6
-0.296,0,0.804,0.196,0,-0.994,0.052,0.863,0.085,5
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,-0.997,0.034,0.857,0.109,2
0.25,0.133,0.867,0,0,0.957,0.086,0.865,0.049,1
-0.318,0,0.723,0.277,0,-0.439,0.074,0.849,0.077,4
-0.625,0,0.661,0.339,0,-0.999,0.033,0.866,0.101,3
-0.459,0,0.727,0.273,0,0.994,0.085,0.875,0.039,5
-0.557,0,0.714,0.286,0,-0.999,0.048,0.788,0.164,2
0,0,1,0,0,0.999,0.125,0.815,0.06,7
-0.178,0,0.841,0.159,0,0.982,0.085,0.85,0.065,9
0,0,1,0,0,0.997,0.087,0.865,0.048,4
0,0,1,0,0,0.94,0.063,0.916,0.022,0
-0.057,0,0.914,0.086,0,0.934,0.064,0.88,0.055,4
-0.318,0,0.813,0.187,0,-0.995,0.072,0.81,0.118,2
0,0,1,0,0,0.213,0.058,0.887,0.055,0
-0.026,0.217,0.629,0.154,0,-0.979,0.107,0.777,0.117,7
-0.34,0,0.806,0.194,0,0.99,0.087,0.857,0.056,8
0,0,1,0,0,-0.95,0.079,0.823,0.098,4
-0.402,0,0.769,0.231,0,-0.998,0.017,0.882,0.101,3
-0.654,0,0.651,0.349,1,-0.999,0.054,0.799,0.147,5
-0.318,0,0.796,0.204,0,-0.993,0.056,0.819,0.125,4
-0.077,0,0.894,0.106,0,0.988,0.091,0.841,0.068,7
-0.691,0,0.551,0.449,0,-0.987,0.044,0.867,0.089,4
-0.026,0.221,0.491,0.288,0,-0.466,0.085,0.823,0.092,0
0,0,1,0,0,0.999,0.117,0.863,0.02,10
0.103,0.149,0.851,0,0,-0.995,0.059,0.81,0.132,1
0.758,0.371,0.629,0,0,0.998,0.119,0.812,0.069,7
-0.691,0,0.637,0.363,0,0.957,0.106,0.801,0.093,3
-0.66,0,0.625,0.375,0,-0.996,0.041,0.797,0.162,0
-0.625,0,0.638,0.362,0,-1,0.053,0.775,0.172,9
0,0,1,0,0,-1,0.073,0.775,0.152,5
0.586,0.275,0.725,0,0,0.984,0.073,0.874,0.053,3
-0.869,0,0.449,0.551,0,-0.963,0.082,0.822,0.097,5
0,0,1,0,0,0.807,0.05,0.917,0.033,1
-0.403,0.137,0.559,0.305,0,0.993,0.1,0.827,0.073,7
0,0,1,0,0,-0.651,0.078,0.836,0.085,5
0.459,0.267,0.733,0,0,-0.784,0.079,0.846,0.076,1
-0.296,0,0.833,0.167,0,0.953,0.067,0.883,0.05,1
-0.382,0,0.658,0.342,0,-0.996,0.025,0.834,0.141,1
-0.103,0.187,0.533,0.28,0,-0.946,0.07,0.852,0.078,3
0.325,0.226,0.774,0,0,-0.949,0.075,0.834,0.09,6
-0.852,0,0.491,0.509,0,-0.984,0.049,0.823,0.128,2
0.153,0.215,0.615,0.169,0,-0.989,0.057,0.84,0.102,2
-0.681,0,0.476,0.524,0,-0.999,0.032,0.895,0.073,4
-0.557,0,0.66,0.34,0,-0.999,0.068,0.755,0.177,2
-0.44,0,0.756,0.244,0,-0.997,0.048,0.826,0.126,3
-0.34,0,0.844,0.156,0,-0.999,0.083,0.764,0.153,8
0.477,0.325,0.508,0.168,0,0.358,0.125,0.752,0.123,2
0.599,0.302,0.698,0,0,-0.99,0.056,0.858,0.086,3
0,0,1,0,0,0.842,0.087,0.832,0.081,7
-0.44,0,0.674,0.326,0,-0.993,0.079,0.789,0.131,3
0,0,1,0,0,-0.994,0.044,0.892,0.064,4
-0.206,0,0.858,0.142,0,-0.857,0.064,0.862,0.074,4
-0.296,0,0.784,0.216,0,0,0,1,0,0
-0.128,0.234,0.426,0.34,0,0,0,1,0,0
-0.226,0,0.759,0.241,0,0,0,1,0,0
0,0,1,0,0,-0.965,0.081,0.822,0.097,4
-0.494,0,0.625,0.375,0,-0.996,0.086,0.783,0.131,3
0,0,1,0,0,-0.989,0.033,0.899,0.068,1
-0.354,0,0.802,0.198,0,-0.994,0.031,0.878,0.091,0
-0.226,0,0.853,0.147,0,-1,0.068,0.756,0.177,5
-0.34,0,0.806,0.194,0,-0.997,0.038,0.838,0.125,0
-0.382,0,0.794,0.206,0,-0.946,0.046,0.902,0.053,2
-0.477,0,0.744,0.256,0,-0.999,0.056,0.821,0.123,8
-0.758,0,0.545,0.455,0,-0.996,0.086,0.801,0.113,10
0.778,0.382,0.618,0,0,0.999,0.144,0.83,0.025,2
-0.226,0,0.678,0.322,0,0,0,1,0,0
-0.542,0,0.696,0.304,0,0,0,1,0,0
-0.318,0,0.777,0.223,0,-0.926,0.083,0.832,0.086,2
-0.832,0,0.606,0.394,0,-0.999,0.097,0.738,0.164,6
-0.586,0.105,0.565,0.331,0,-1,0.065,0.722,0.214,7
0.557,0.231,0.769,0,0,0.945,0.068,0.885,0.047,2
-0.691,0,0.719,0.281,0,-0.988,0.038,0.88,0.082,4
-0.599,0,0.719,0.281,0,-0.991,0.065,0.833,0.102,4
0.178,0.307,0.491,0.202,0,0.941,0.063,0.894,0.043,1
-0.273,0.136,0.64,0.224,0,-0.98,0.085,0.809,0.105,2
-0.44,0,0.734,0.266,0,0.95,0.113,0.789,0.098,4
0,0,1,0,0,0.982,0.094,0.832,0.075,10
-0.557,0,0.705,0.295,0,-0.99,0.048,0.867,0.084,2
-0.155,0.194,0.556,0.25,0,-0.343,0.025,0.946,0.03,1
0,0,1,0,0,0.98,0.078,0.873,0.049,1
-0.361,0.137,0.581,0.282,1,0.813,0.104,0.799,0.097,3
-0.625,0,0.709,0.291,0,0.988,0.125,0.793,0.082,5
0,0,1,0,0,0.992,0.097,0.839,0.064,3
0,0,1,0,0,0.998,0.099,0.83,0.071,8
-0.649,0.178,0.31,0.512,0,-0.999,0.09,0.726,0.184,2
-0.542,0,0.64,0.36,0,-0.995,0.056,0.841,0.104,4
-0.511,0,0.752,0.248,0,-0.956,0.056,0.873,0.071,2
-0.807,0,0.354,0.646,0,-1,0.051,0.71,0.239,5
0,0,1,0,0,0.967,0.058,0.903,0.04,2
0.572,0.316,0.684,0,0,0.995,0.086,0.87,0.044,8
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0.915,0.102,0.803,0.095,8
-0.599,0,0.672,0.328,0,-0.999,0.045,0.8,0.155,3
0,0,1,0,0,-0.963,0.063,0.854,0.082,2
-0.494,0,0.775,0.225,0,-0.994,0.053,0.845,0.102,0
-0.758,0,0.581,0.419,0,-1,0.04,0.86,0.099,8
0.718,0.429,0.571,0,0,0.999,0.135,0.791,0.073,7
0,0,1,0,0,0.691,0.07,0.876,0.054,1
-0.273,0,0.84,0.16,0,-0.998,0.08,0.783,0.138,1
0.44,0.244,0.756,0,0,0.999,0.121,0.831,0.048,4
-0.026,0.276,0.442,0.282,0,-0.994,0.056,0.846,0.098,3
-0.382,0.225,0.435,0.341,0,-0.998,0.09,0.783,0.127,2
0.128,0.176,0.824,0,0,-0.993,0.057,0.814,0.13,1
-0.743,0,0.559,0.441,0,-0.922,0.066,0.852,0.082,2
-0.625,0,0.76,0.24,0,0.999,0.145,0.805,0.05,4
0.377,0.244,0.756,0,0,0.911,0.04,0.931,0.028,5
-0.44,0,0.633,0.367,0,-1,0.055,0.755,0.189,7
0,0,1,0,0,-0.999,0.057,0.803,0.14,3
-0.572,0,0.68,0.32,0,-0.999,0.046,0.818,0.136,3
0,0,1,0,0,0.977,0.075,0.867,0.058,6
0,0,1,0,0,0,0,1,0,0
0.511,0.261,0.559,0.18,0,0,0,1,0,0
-0.25,0,0.75,0.25,0,0,0,1,0,0
-0.34,0,0.789,0.211,0,-0.955,0.058,0.868,0.074,4
